trial,rep,variety,yield,grain_protein,test_weight
SWIdahoCereals_SWW_PAR_2017,2,LCS Drive,157.7589693,NA,59.4
SWIdahoCereals_SWW_PAR_2017,3,LCS Drive,106.0856516,NA,62.3
SWIdahoCereals_SWW_PAR_2017,4,LCS Drive,131.4974501,NA,61.5
SWIdahoCereals_SWW_PAR_2017,1,LWW14-73163,119.9604648,NA,59.2
SWIdahoCereals_SWW_PAR_2017,2,LWW14-73163,104.0258225,NA,60.2
SWIdahoCereals_SWW_PAR_2017,3,LWW14-73163,134.221102,NA,62.6
SWIdahoCereals_SWW_PAR_2017,4,LWW14-73163,130.6881533,NA,61.8
SWIdahoCereals_SWW_PAR_2017,1,LWW14-71195,121.5094304,NA,57.6
SWIdahoCereals_SWW_PAR_2017,2,LWW14-71195,56.49018247,NA,57.3
SWIdahoCereals_SWW_PAR_2017,3,LWW14-71195,128.6053717,NA,63.8
SWIdahoCereals_SWW_PAR_2017,4,LWW14-71195,120.4908208,NA,63
SWIdahoCereals_SWW_PAR_2017,1,LWW14-74143,100.6345452,NA,58.7
SWIdahoCereals_SWW_PAR_2017,2,LWW14-74143,80.58348208,NA,55.8
SWIdahoCereals_SWW_PAR_2017,3,LWW14-74143,101.8395494,NA,61.9
SWIdahoCereals_SWW_PAR_2017,4,LWW14-74143,120.6802642,NA,61.6
SWIdahoCereals_SWW_PAR_2017,1,LWW14-72916,112.6958915,NA,60.3
SWIdahoCereals_SWW_PAR_2017,2,LWW14-72916,120.8798136,NA,63
SWIdahoCereals_SWW_PAR_2017,3,LWW14-72916,112.6897251,NA,61.7
SWIdahoCereals_SWW_PAR_2017,4,LWW14-72916,118.8098101,NA,58.7
SWIdahoCereals_SWW_PAR_2017,1,LWW14-73161,107.7189418,NA,60.5
SWIdahoCereals_SWW_PAR_2017,2,LWW14-73161,99.59089348,NA,56.1
SWIdahoCereals_SWW_PAR_2017,3,LWW14-73161,67.640042,NA,60.5
SWIdahoCereals_SWW_PAR_2017,4,LWW14-73161,110.763517,NA,63.3
SWIdahoCereals_SWW_PAR_2017,1,WB1529,111.6900941,NA,57.8
SWIdahoCereals_SWW_PAR_2017,2,WB1529,117.1904284,NA,60.7
SWIdahoCereals_SWW_PAR_2017,3,WB1529,99.76331098,NA,61.8
SWIdahoCereals_SWW_PAR_2017,4,WB1529,101.2304185,NA,59.8
SWIdahoCereals_SWW_PAR_2017,1,WB1783,137.6086967,NA,59.1
SWIdahoCereals_SWW_PAR_2017,2,WB1783,139.6426785,NA,61.8
SWIdahoCereals_SWW_PAR_2017,3,WB1783,107.6732082,NA,60.6
SWIdahoCereals_SWW_PAR_2017,4,WB1783,95.09251971,NA,61.2
SWIdahoCereals_SWW_PAR_2017,1,Agripro Legion,109.3239354,NA,55.5
SWIdahoCereals_SWW_PAR_2017,2,Agripro Legion,193.8004286,NA,62.4
SWIdahoCereals_SWW_PAR_2017,3,Agripro Legion,128.1249288,NA,62.5
SWIdahoCereals_SWW_PAR_2017,4,Agripro Legion,108.293113,NA,63.6
SWIdahoCereals_SWW_PAR_2017,1,SY 107,124.3743598,NA,58
SWIdahoCereals_SWW_PAR_2017,2,SY 107,89.99419606,NA,57.7
SWIdahoCereals_SWW_PAR_2017,3,SY 107,136.98761,NA,61.1
SWIdahoCereals_SWW_PAR_2017,4,SY 107,115.251802,NA,60.3
SWIdahoCereals_SWW_PAR_2017,1,SY Ovation,145.339205,NA,56.4
SWIdahoCereals_SWW_PAR_2017,2,SY Ovation,116.1200559,NA,60.7
SWIdahoCereals_SWW_PAR_2017,3,SY Ovation,90.25393568,NA,60.1
SWIdahoCereals_SWW_PAR_2017,4,SY Ovation,108.7248762,NA,58.9
SWIdahoCereals_SWW_PAR_2017,1,SY Assure,127.8873537,NA,57.5
SWIdahoCereals_SWW_PAR_2017,2,SY Assure,145.2229867,NA,61.2
SWIdahoCereals_SWW_PAR_2017,3,SY Assure,117.7837324,NA,61.9
SWIdahoCereals_SWW_PAR_2017,4,SY Assure,118.5650067,NA,62.2
SWIdahoCereals_SWW_PAR_2017,1,04PN066-7,148.5397884,NA,59.9
SWIdahoCereals_SWW_PAR_2017,2,04PN066-7,136.3736488,NA,62.3
SWIdahoCereals_SWW_PAR_2017,3,04PN066-7,64.26916499,NA,58.5
SWIdahoCereals_SWW_PAR_2017,4,04PN066-7,104.123833,NA,63
SWIdahoCereals_SWW_PAR_2017,1,09PN062#18,126.4024495,NA,60.4
SWIdahoCereals_SWW_PAR_2017,2,09PN062#18,117.3848049,NA,63.3
SWIdahoCereals_SWW_PAR_2017,3,09PN062#18,119.8333185,NA,59.8
SWIdahoCereals_SWW_PAR_2017,4,09PN062#18,119.1654019,NA,60.5
SWIdahoCereals_SWW_PAR_2017,1,09PN005#25,147.3615222,NA,56.7
SWIdahoCereals_SWW_PAR_2017,2,09PN005#25,131.8446832,NA,62.1
SWIdahoCereals_SWW_PAR_2017,3,09PN005#25,102.3702993,NA,62.6
SWIdahoCereals_SWW_PAR_2017,4,09PN005#25,112.3584218,NA,61.4
SWIdahoCereals_SWW_PAR_2017,1,09PN046#16,133.7161479,NA,59.7
SWIdahoCereals_SWW_PAR_2017,2,09PN046#16,143.981704,NA,60.7
SWIdahoCereals_SWW_PAR_2017,3,09PN046#16,79.84300833,NA,60.7
SWIdahoCereals_SWW_PAR_2017,4,09PN046#16,109.5253689,NA,63.8
SWIdahoCereals_SWW_PAR_2017,1,SY 05PN100-63,135.1098247,NA,61.9
SWIdahoCereals_SWW_PAR_2017,2,SY 05PN100-63,87.3740529,NA,55.5
SWIdahoCereals_SWW_PAR_2017,3,SY 05PN100-63,105.654625,NA,62.5
SWIdahoCereals_SWW_PAR_2017,4,SY 05PN100-63,116.6788797,NA,61.7
SWIdahoCereals_SWW_PAR_2017,1,SY 09PN008#72,126.8661234,NA,61.6
SWIdahoCereals_SWW_PAR_2017,2,SY 09PN008#72,136.6181781,NA,62.5
SWIdahoCereals_SWW_PAR_2017,3,SY 09PN008#72,51.36991695,NA,55.7
SWIdahoCereals_SWW_PAR_2017,4,SY 09PN008#72,104.2500715,NA,62.3
SWIdahoCereals_SWW_PAR_2017,1,Jasper,90.13698091,NA,58.4
SWIdahoCereals_SWW_PAR_2017,2,Jasper,52.56243426,NA,56.9
SWIdahoCereals_SWW_PAR_2017,3,Jasper,118.9567743,NA,61.1
SWIdahoCereals_SWW_PAR_2017,4,Jasper,97.2476529,NA,60.4
SWIdahoCereals_SWW_PAR_2017,1,WA8206,97.82019686,NA,58.7
SWIdahoCereals_SWW_PAR_2017,2,WA8206,106.9859019,NA,58.1
SWIdahoCereals_SWW_PAR_2017,3,WA8206,149.2168517,NA,60.4
SWIdahoCereals_SWW_PAR_2017,4,WA8206,96.84677277,NA,62.4
SWIdahoCereals_SWW_PAR_2017,1,WA8232,92.01298478,NA,58.1
SWIdahoCereals_SWW_PAR_2017,2,WA8232,110.0949325,NA,59.8
SWIdahoCereals_SWW_PAR_2017,3,WA8232,127.7600361,NA,62.6
SWIdahoCereals_SWW_PAR_2017,4,WA8232,115.669434,NA,61.8
SWIdahoCereals_SWW_PAR_2017,1,WA8234,102.6107349,NA,52.8
SWIdahoCereals_SWW_PAR_2017,2,WA8234,100.2610197,NA,60.4
SWIdahoCereals_SWW_PAR_2017,3,WA8234,97.61201463,NA,63.5
SWIdahoCereals_SWW_PAR_2017,4,WA8234,118.484536,NA,61.6
SWIdahoCereals_SWW_PAR_2017,1,OR2121086,90.15825476,NA,57.7
SWIdahoCereals_SWW_PAR_2017,2,OR2121086,110.5287168,NA,60.9
SWIdahoCereals_SWW_PAR_2017,3,OR2121086,126.7189536,NA,61.5
SWIdahoCereals_SWW_PAR_2017,4,OR2121086,136.3535226,NA,61
SWIdahoCereals_SWW_PAR_2017,1,OR2121252,97.79899153,NA,58
SWIdahoCereals_SWW_PAR_2017,2,OR2121252,75.23069444,NA,57.6
SWIdahoCereals_SWW_PAR_2017,3,OR2121252,108.0643592,NA,60.7
SWIdahoCereals_SWW_PAR_2017,4,OR2121252,99.01341644,NA,61.7
SWIdahoCereals_SWW_PAR_2017,1,OR2121285,118.7206038,NA,61.6
SWIdahoCereals_SWW_PAR_2017,2,OR2121285,146.5721289,NA,62.8
SWIdahoCereals_SWW_PAR_2017,3,OR2121285,75.91988486,NA,56.9
SWIdahoCereals_SWW_PAR_2017,4,OR2121285,119.443435,NA,63.2
SWIdahoCereals_SWW_PAR_2017,1,OR2130485,146.921503,NA,60.4
SWIdahoCereals_SWW_PAR_2017,2,OR2130485,74.74648319,NA,58.2
SWIdahoCereals_SWW_PAR_2017,3,OR2130485,135.4373255,NA,58
SWIdahoCereals_SWW_PAR_2017,4,OR2130485,117.5537282,NA,62.1
SWIdahoCereals_SWW_PAR_2018,1,Bobtail,90.1669277,7.705,61.8
SWIdahoCereals_SWW_PAR_2018,2,Bobtail,91.78553947,5.3475,63.5
SWIdahoCereals_SWW_PAR_2018,3,Bobtail,94.19047948,6.555,62.9
SWIdahoCereals_SWW_PAR_2018,4,Bobtail,78.21065177,8.28,64
SWIdahoCereals_SWW_PAR_2018,1,IDO1005,70.81947666,8.05,61.4
SWIdahoCereals_SWW_PAR_2018,2,IDO1005,93.69795882,7.7625,62.4
SWIdahoCereals_SWW_PAR_2018,3,IDO1005,73.86582603,7.9925,64.7
SWIdahoCereals_SWW_PAR_2018,4,IDO1005,65.78468673,9.7175,62.9
SWIdahoCereals_SWW_PAR_2018,1,IDO1708,45.23004522,7.82,62.1
SWIdahoCereals_SWW_PAR_2018,2,IDO1708,39.73620613,6.4975,65.1
SWIdahoCereals_SWW_PAR_2018,3,IDO1708,44.58261058,6.4975,63.1
SWIdahoCereals_SWW_PAR_2018,4,IDO1708,39.69597384,6.7275,65.6
SWIdahoCereals_SWW_PAR_2018,1,LCS Drive,55.14550707,7.1875,59.9
SWIdahoCereals_SWW_PAR_2018,2,LCS Drive,45.23497224,6.67,62.3
SWIdahoCereals_SWW_PAR_2018,3,LCS Drive,49.89824066,6.44,62.4
SWIdahoCereals_SWW_PAR_2018,4,LCS Drive,49.62627721,7.4175,63.5
SWIdahoCereals_SWW_PAR_2018,1,LWW14-72916,64.1509614,6.9575,62.1
SWIdahoCereals_SWW_PAR_2018,2,LWW14-72916,47.5429638,6.555,61.4
SWIdahoCereals_SWW_PAR_2018,3,LWW14-72916,50.89341813,6.2675,64
SWIdahoCereals_SWW_PAR_2018,4,LWW14-72916,55.88163814,7.59,64.4
SWIdahoCereals_SWW_PAR_2018,1,LWW14-73163,66.10755265,7.6475,64.4
SWIdahoCereals_SWW_PAR_2018,2,LWW14-73163,61.93788298,7.13,61.1
SWIdahoCereals_SWW_PAR_2018,3,LWW14-73163,62.40690709,6.9575,61.5
SWIdahoCereals_SWW_PAR_2018,4,LWW14-73163,77.28368682,6.785,62.1
SWIdahoCereals_SWW_PAR_2018,1,Norwest Tandem,72.25538565,7.705,63.5
SWIdahoCereals_SWW_PAR_2018,2,Norwest Tandem,70.53406214,7.4175,64.9
SWIdahoCereals_SWW_PAR_2018,3,Norwest Tandem,75.30129169,7.475,61.8
SWIdahoCereals_SWW_PAR_2018,4,Norwest Tandem,73.61410467,8.1075,63.4
SWIdahoCereals_SWW_PAR_2018,1,OR2101043,65.27285095,7.705,62.6
SWIdahoCereals_SWW_PAR_2018,2,OR2101043,50.18023952,8.5675,64
SWIdahoCereals_SWW_PAR_2018,3,OR2101043,57.36893324,7.705,62.7
SWIdahoCereals_SWW_PAR_2018,4,OR2101043,61.36175412,7.705,63.4
SWIdahoCereals_SWW_PAR_2018,1,OR2121086,53.63086651,8.4525,64
SWIdahoCereals_SWW_PAR_2018,2,OR2121086,57.71669623,8.28,62
SWIdahoCereals_SWW_PAR_2018,3,OR2121086,46.24116245,7.4175,63
SWIdahoCereals_SWW_PAR_2018,4,OR2121086,57.1157509,8.74,61.7
SWIdahoCereals_SWW_PAR_2018,1,OR2121285,48.41033095,8.2225,63.2
SWIdahoCereals_SWW_PAR_2018,2,OR2121285,45.07368034,7.4175,63.1
SWIdahoCereals_SWW_PAR_2018,3,OR2121285,51.89593071,7.36,64.9
SWIdahoCereals_SWW_PAR_2018,4,OR2121285,43.88509969,8.2225,64.6
SWIdahoCereals_SWW_PAR_2018,1,ORI2150031CL+,65.92499093,8.395,62.9
SWIdahoCereals_SWW_PAR_2018,2,ORI2150031CL+,61.78422847,8.1075,64.8
SWIdahoCereals_SWW_PAR_2018,3,ORI2150031CL+,56.97636359,8.1075,65.7
SWIdahoCereals_SWW_PAR_2018,4,ORI2150031CL+,62.64993312,8.05,62.6
SWIdahoCereals_SWW_PAR_2018,1,ORI2150061 Cl+,60.66867654,9.7175,64.8
SWIdahoCereals_SWW_PAR_2018,2,ORI2150061 Cl+,59.33966071,7.7625,62.7
SWIdahoCereals_SWW_PAR_2018,3,ORI2150061 Cl+,60.66943222,8.855,63.1
SWIdahoCereals_SWW_PAR_2018,4,ORI2150061 Cl+,55.79584351,10.5225,64.6
SWIdahoCereals_SWW_PAR_2018,1,Rosalyn,80.10670817,6.325,62.1
SWIdahoCereals_SWW_PAR_2018,2,Rosalyn,61.74637404,6.8425,63.7
SWIdahoCereals_SWW_PAR_2018,3,Rosalyn,51.02715297,7.705,64.4
SWIdahoCereals_SWW_PAR_2018,4,Rosalyn,59.80099705,7.475,62.7
SWIdahoCereals_SWW_PAR_2018,1,UI Castle CL+,68.39647091,8.2225,64.1
SWIdahoCereals_SWW_PAR_2018,2,UI Castle CL+,63.29438534,7.82,65.4
SWIdahoCereals_SWW_PAR_2018,3,UI Castle CL+,61.08215328,8.1075,63.3
SWIdahoCereals_SWW_PAR_2018,4,UI Castle CL+,65.97935944,8.05,63.1
SWIdahoCereals_SWW_PAR_2018,1,UI Magic CL+,62.88751826,8.7975,63.5
SWIdahoCereals_SWW_PAR_2018,2,UI Magic CL+,73.6217219,7.705,63.2
SWIdahoCereals_SWW_PAR_2018,3,UI Magic CL+,60.81283974,7.9925,63.2
SWIdahoCereals_SWW_PAR_2018,4,UI Magic CL+,59.38074943,7.7625,64.2
SWIdahoCereals_SWW_PAR_2018,1,UI Sparrow,71.13495708,7.13,60.1
SWIdahoCereals_SWW_PAR_2018,2,UI Sparrow,73.71027728,7.705,61.5
SWIdahoCereals_SWW_PAR_2018,3,UI Sparrow,57.21225601,8.05,62.6
SWIdahoCereals_SWW_PAR_2018,4,UI Sparrow,70.95942821,7.1875,64.9
SWIdahoCereals_SWW_PAR_2018,1,WA8232,70.92616831,7.015,65.2
SWIdahoCereals_SWW_PAR_2018,2,WA8232,55.33624018,7.13,63.6
SWIdahoCereals_SWW_PAR_2018,3,WA8232,52.89719391,8.05,66
SWIdahoCereals_SWW_PAR_2018,4,WA8232,64.23845883,6.7275,63.1
SWIdahoCereals_SWW_PAR_2018,1,WB1376CLP,61.65239793,8.625,65.4
SWIdahoCereals_SWW_PAR_2018,2,WB1376CLP,53.18345479,8.165,65.7
SWIdahoCereals_SWW_PAR_2018,3,WB1376CLP,65.19213447,8.3375,63.8
SWIdahoCereals_SWW_PAR_2018,4,WB1376CLP,60.52468463,8.28,61.1
SWIdahoCereals_SWW_PAR_2018,1,WB1529,69.5222396,7.36,64.7
SWIdahoCereals_SWW_PAR_2018,2,WB1529,57.15986234,7.7625,65.1
SWIdahoCereals_SWW_PAR_2018,3,WB1529,70.49328575,6.555,65.1
SWIdahoCereals_SWW_PAR_2018,4,WB1529,66.20686888,8.9125,59.9
SWIdahoCereals_SWW_PAR_2018,1,WB1604,60.89150077,7.8775,62.7
SWIdahoCereals_SWW_PAR_2018,2,WB1604,63.9493163,7.3025,63.4
SWIdahoCereals_SWW_PAR_2018,3,WB1604,60.67009721,8.74,60.7
SWIdahoCereals_SWW_PAR_2018,4,WB1604,55.82642328,8.05,62.9
SWIdahoCereals_SWW_PAR_2018,1,WB1783,58.80109407,8.395,65.4
SWIdahoCereals_SWW_PAR_2018,2,WB1783,69.34685179,8.1075,63
SWIdahoCereals_SWW_PAR_2018,3,WB1783,64.81694541,7.935,64.8
SWIdahoCereals_SWW_PAR_2018,4,WB1783,70.5881586,9.7175,61.2
SWIdahoCereals_SWW_PAR_2018,1,IDN07-28017B,58.29284524,8.74,64.3
SWIdahoCereals_SWW_PAR_2018,2,IDN07-28017B,70.12661067,7.3025,64.2
SWIdahoCereals_SWW_PAR_2018,3,IDN07-28017B,62.03602036,7.9925,62.4
SWIdahoCereals_SWW_PAR_2018,4,IDN07-28017B,64.40099004,7.935,63.6
SWIdahoCereals_SWW_PAR_2018,1,IDN09-15702A,64.20340545,8.2225,64.4
SWIdahoCereals_SWW_PAR_2018,2,IDN09-15702A,74.26166021,7.245,64.1
SWIdahoCereals_SWW_PAR_2018,3,IDN09-15702A,58.16488378,6.785,64.1
SWIdahoCereals_SWW_PAR_2018,4,IDN09-15702A,64.54939511,8.6825,64.5
SWIdahoCereals_SWW_PAR_2018,1,IDN10-08606A,61.30204549,8.4525,63.3
SWIdahoCereals_SWW_PAR_2018,2,IDN10-08606A,63.19289275,6.9575,63.5
SWIdahoCereals_SWW_PAR_2018,3,IDN10-08606A,53.68373374,7.7625,62.7
SWIdahoCereals_SWW_PAR_2018,4,IDN10-08606A,63.44176269,8.4525,63.8
SWIdahoCereals_SWW_PAR_2018,1,IDN14-75044DH,65.66013085,8.165,62.8
SWIdahoCereals_SWW_PAR_2018,2,IDN14-75044DH,65.25207484,7.5325,64.5
SWIdahoCereals_SWW_PAR_2018,3,IDN14-75044DH,59.10737538,8.625,64.2
SWIdahoCereals_SWW_PAR_2018,4,IDN14-75044DH,68.69636422,9.2575,62.5
SWIdahoCereals_SWW_PAR_2018,1,UI-WSU Huffman,73.32052882,8.2225,61.5
SWIdahoCereals_SWW_PAR_2018,2,UI-WSU Huffman,69.39249473,7.59,62.9
SWIdahoCereals_SWW_PAR_2018,3,UI-WSU Huffman,63.85756692,7.0725,63.6
SWIdahoCereals_SWW_PAR_2018,4,UI-WSU Huffman,61.61849318,7.4175,64.1
SWIdahoCereals_SWW_PAR_2018,1,UI Magic CL+,67.03588789,7.13,63.8
SWIdahoCereals_SWW_PAR_2018,2,UI Magic CL+,79.56418179,8.97,63.6
SWIdahoCereals_SWW_PAR_2018,3,UI Magic CL+,59.80088622,6.9575,64.2
SWIdahoCereals_SWW_PAR_2018,4,UI Magic CL+,58.86791616,7.5325,62.4
SWIdahoCereals_SWW_PAR_2018,1,UI Castle CL+,58.95682418,8.7975,65.8
SWIdahoCereals_SWW_PAR_2018,2,UI Castle CL+,72.68533617,8.625,62.9
SWIdahoCereals_SWW_PAR_2018,3,UI Castle CL+,57.59003453,8.28,63.1
SWIdahoCereals_SWW_PAR_2018,4,UI Castle CL+,60.33342758,7.5325,61.9
SWIdahoCereals_SWW_PAR_2018,1,UI Palouse CL+,57.32934579,7.1875,62.8
SWIdahoCereals_SWW_PAR_2018,2,UI Palouse CL+,66.63080421,7.0725,62.9
SWIdahoCereals_SWW_PAR_2018,3,UI Palouse CL+,54.58890493,7.6475,62.7
SWIdahoCereals_SWW_PAR_2018,4,UI Palouse CL+,69.80610246,8.28,63.2
SWIdahoCereals_SWW_PAR_2019,1,IDO1005,75.79871643,8,59
SWIdahoCereals_SWW_PAR_2019,2,IDO1005,57.00003539,7.9,57.9
SWIdahoCereals_SWW_PAR_2019,3,IDO1005,79.77425372,7.9,58.7
SWIdahoCereals_SWW_PAR_2019,4,IDO1005,74.26242609,7.9,55.4
SWIdahoCereals_SWW_PAR_2019,1,IDO1708,91.05874484,7.1,57.3
SWIdahoCereals_SWW_PAR_2019,2,IDO1708,93.32017874,6.7,56.8
SWIdahoCereals_SWW_PAR_2019,3,IDO1708,86.26300826,6.7,56.8
SWIdahoCereals_SWW_PAR_2019,4,IDO1708,79.36081826,6.8,58
SWIdahoCereals_SWW_PAR_2019,1,LCS Artdeco,91.67563501,6.9,58.2
SWIdahoCereals_SWW_PAR_2019,2,LCS Artdeco,94.4236268,6.8,57.7
SWIdahoCereals_SWW_PAR_2019,3,LCS Artdeco,99.26042944,6.8,57.8
SWIdahoCereals_SWW_PAR_2019,4,LCS Artdeco,86.05959637,7.6,56.4
SWIdahoCereals_SWW_PAR_2019,1,LCS Drive,80.98634913,7.2,57
SWIdahoCereals_SWW_PAR_2019,2,LCS Drive,86.33830603,7.4,55.6
SWIdahoCereals_SWW_PAR_2019,3,LCS Drive,96.00454597,7.2,56.2
SWIdahoCereals_SWW_PAR_2019,4,LCS Drive,89.09440826,7.3,54
SWIdahoCereals_SWW_PAR_2019,1,LCS Hulk,89.04074404,7.3,60.5
SWIdahoCereals_SWW_PAR_2019,2,LCS Hulk,67.93571764,7.2,59.9
SWIdahoCereals_SWW_PAR_2019,3,LCS Hulk,85.17214979,6.8,60.5
SWIdahoCereals_SWW_PAR_2019,4,LCS Hulk,110.6546642,7.9,59.7
SWIdahoCereals_SWW_PAR_2019,1,LCS Shark,78.59648423,8.3,57
SWIdahoCereals_SWW_PAR_2019,2,LCS Shark,90.08807847,8.6,56.8
SWIdahoCereals_SWW_PAR_2019,3,LCS Shark,83.15011518,7.5,56.5
SWIdahoCereals_SWW_PAR_2019,4,LCS Shark,99.27795211,7.7,56.8
SWIdahoCereals_SWW_PAR_2019,1,LCS Sonic,84.39760705,7.6,58
SWIdahoCereals_SWW_PAR_2019,2,LCS Sonic,98.91105533,7,58.5
SWIdahoCereals_SWW_PAR_2019,3,LCS Sonic,92.67141206,7.1,58
SWIdahoCereals_SWW_PAR_2019,4,LCS Sonic,81.27495918,7.1,58.6
SWIdahoCereals_SWW_PAR_2019,1,LWW15-71945,74.29419983,7.2,56.6
SWIdahoCereals_SWW_PAR_2019,2,LWW15-71945,57.6290013,7.6,55.9
SWIdahoCereals_SWW_PAR_2019,3,LWW15-71945,90.60092035,7.1,56.4
SWIdahoCereals_SWW_PAR_2019,4,LWW15-71945,92.15514444,7.2,56.3
SWIdahoCereals_SWW_PAR_2019,1,Norwest Tandem,69.42502395,7.7,58.4
SWIdahoCereals_SWW_PAR_2019,2,Norwest Tandem,80.00867713,7.6,58.8
SWIdahoCereals_SWW_PAR_2019,3,Norwest Tandem,84.65141158,7.5,59.3
SWIdahoCereals_SWW_PAR_2019,4,Norwest Tandem,79.95729102,7.8,59.4
SWIdahoCereals_SWW_PAR_2019,1,OR2121086,68.66961397,8.1,59.6
SWIdahoCereals_SWW_PAR_2019,2,OR2121086,84.77100418,8.4,58.8
SWIdahoCereals_SWW_PAR_2019,3,OR2121086,113.2856755,8.5,59.2
SWIdahoCereals_SWW_PAR_2019,4,OR2121086,80.88232653,7.4,58.7
SWIdahoCereals_SWW_PAR_2019,1,ORI2150031CL+,51.01374274,8.9,58.3
SWIdahoCereals_SWW_PAR_2019,2,ORI2150031CL+,58.43429862,8,57.9
SWIdahoCereals_SWW_PAR_2019,3,ORI2150031CL+,68.96133288,8.1,58.6
SWIdahoCereals_SWW_PAR_2019,4,ORI2150031CL+,86.26406167,8,57.9
SWIdahoCereals_SWW_PAR_2019,1,ORI2161250CL+,51.9066448,8.9,56.2
SWIdahoCereals_SWW_PAR_2019,2,ORI2161250CL+,55.83288569,8.6,57
SWIdahoCereals_SWW_PAR_2019,3,ORI2161250CL+,80.48163482,8.1,57.5
SWIdahoCereals_SWW_PAR_2019,4,ORI2161250CL+,69.70350237,8.5,57.1
SWIdahoCereals_SWW_PAR_2019,1,SY Assure,58.58521104,7.8,57.7
SWIdahoCereals_SWW_PAR_2019,2,SY Assure,79.57379653,7.3,57.5
SWIdahoCereals_SWW_PAR_2019,3,SY Assure,76.36568501,7.3,57.6
SWIdahoCereals_SWW_PAR_2019,4,SY Assure,87.03135897,7.6,59.1
SWIdahoCereals_SWW_PAR_2019,1,SY Raptor,68.35119141,8.1,57.5
SWIdahoCereals_SWW_PAR_2019,2,SY Raptor,67.91621661,7.2,57
SWIdahoCereals_SWW_PAR_2019,3,SY Raptor,85.81774767,7,57.9
SWIdahoCereals_SWW_PAR_2019,4,SY Raptor,72.04024261,7.2,57.1
SWIdahoCereals_SWW_PAR_2019,1,UI Castle CL+,70.8604348,7.9,58.5
SWIdahoCereals_SWW_PAR_2019,2,UI Castle CL+,96.6620226,8.1,59.4
SWIdahoCereals_SWW_PAR_2019,3,UI Castle CL+,97.59148588,7.4,59
SWIdahoCereals_SWW_PAR_2019,4,UI Castle CL+,89.89287123,7.5,59.2
SWIdahoCereals_SWW_PAR_2019,1,UI Magic CL+,70.96998141,8.1,59.1
SWIdahoCereals_SWW_PAR_2019,2,UI Magic CL+,88.46199948,7.5,59.6
SWIdahoCereals_SWW_PAR_2019,3,UI Magic CL+,77.92380587,7.5,58.5
SWIdahoCereals_SWW_PAR_2019,4,UI Magic CL+,100.6479056,8.2,58.8
SWIdahoCereals_SWW_PAR_2019,1,UIL 07-28017B,65.31918863,7.6,58.4
SWIdahoCereals_SWW_PAR_2019,2,UIL 07-28017B,72.88851584,7.3,58.3
SWIdahoCereals_SWW_PAR_2019,3,UIL 07-28017B,83.90660427,7.7,58.1
SWIdahoCereals_SWW_PAR_2019,4,UIL 07-28017B,101.4922221,7.6,58.5
SWIdahoCereals_SWW_PAR_2019,1,UIL 11-456031A,68.13550681,6.8,55.6
SWIdahoCereals_SWW_PAR_2019,2,UIL 11-456031A,79.84234887,6.8,56.7
SWIdahoCereals_SWW_PAR_2019,3,UIL 11-456031A,107.6650035,8.3,57
SWIdahoCereals_SWW_PAR_2019,4,UIL 11-456031A,82.58539047,6.7,57.2
SWIdahoCereals_SWW_PAR_2019,1,UIL 15-72223,79.07994182,6.9,58.8
SWIdahoCereals_SWW_PAR_2019,2,UIL 15-72223,102.6453691,6.9,59.4
SWIdahoCereals_SWW_PAR_2019,3,UIL 15-72223,111.1021943,7,59.5
SWIdahoCereals_SWW_PAR_2019,4,UIL 15-72223,91.09165764,7.1,59.1
SWIdahoCereals_SWW_PAR_2019,1,UIL 17-6268 (CL+),73.68655916,7.2,57.9
SWIdahoCereals_SWW_PAR_2019,2,UIL 17-6268 (CL+),79.35329876,7,57.5
SWIdahoCereals_SWW_PAR_2019,3,UIL 17-6268 (CL+),67.14942461,7.2,57.8
SWIdahoCereals_SWW_PAR_2019,4,UIL 17-6268 (CL+),72.51990619,7.1,57.6
SWIdahoCereals_SWW_PAR_2019,1,UIL 17-6333 (CL+),79.74619691,8.3,60.1
SWIdahoCereals_SWW_PAR_2019,2,UIL 17-6333 (CL+),80.77736185,7.6,60.3
SWIdahoCereals_SWW_PAR_2019,3,UIL 17-6333 (CL+),80.95289678,7.8,60.2
SWIdahoCereals_SWW_PAR_2019,4,UIL 17-6333 (CL+),91.77404797,8,60.8
SWIdahoCereals_SWW_PAR_2019,1,UIL 17-6546 (CL+),83.05582168,7.7,58
SWIdahoCereals_SWW_PAR_2019,2,UIL 17-6546 (CL+),67.87680347,7.2,57.9
SWIdahoCereals_SWW_PAR_2019,3,UIL 17-6546 (CL+),93.15242024,7.3,58.2
SWIdahoCereals_SWW_PAR_2019,4,UIL 17-6546 (CL+),84.12419016,7.3,58.2
SWIdahoCereals_SWW_PAR_2019,1,UIL 17-6834 (CL+),82.59199358,8.6,59.3
SWIdahoCereals_SWW_PAR_2019,2,UIL 17-6834 (CL+),84.55004393,8.4,59.9
SWIdahoCereals_SWW_PAR_2019,3,UIL 17-6834 (CL+),71.52928489,8.9,59.3
SWIdahoCereals_SWW_PAR_2019,4,UIL 17-6834 (CL+),88.94502885,8.8,59.2
SWIdahoCereals_SWW_PAR_2019,1,WB1376CLP,78.29373443,8.7,60
SWIdahoCereals_SWW_PAR_2019,2,WB1376CLP,67.89155128,8.7,60.7
SWIdahoCereals_SWW_PAR_2019,3,WB1376CLP,72.66204016,6.8,60.5
